Tic, Customer ID, TXN, Amount($), Receiver ID
599,1361433599,Deposit,905.466,
599,1749216543,Deposit,282.88,
600,1361433599,Deposit,774.285,
600,1749216543,Deposit,465.449,
601,111714879,Deposit,940.712,
601,919937413,Transfer,777.859,283660746
601,1361433599,Transfer,465.682,1953638483
602,919937413,Withdraw,860.076,
602,283660746,Withdraw,976.182,
602,1953638483,Withdraw,912.452,
603,870982877,Deposit,298.154,
604,870982877,Withdraw,935.978,
604,605291816,Withdraw,839.256,
604,283660746,Deposit,169.518,
604,678168202,Withdraw,796.054,
605,111714879,Deposit,669.901,
605,1953638483,Withdraw,778.378,
605,1361433599,Withdraw,929.582,
605,1749216543,Deposit,965.794,
606,283660746,Withdraw,877.472,
606,678168202,Deposit,891.104,
607,870982877,Deposit,77.4899,
607,283660746,Transfer,404.813,678168202
608,919937413,Deposit,63.5921,
608,283660746,Withdraw,67.6959,
608,678168202,Withdraw,109.488,
608,1749216543,Withdraw,756.503,
609,241087590,Withdraw,438.035,
609,919937413,Deposit,757.148,
609,1749216543,Withdraw,205.633,
610,605291816,Transfer,931.595,1557409205
610,1953638483,Withdraw,527.298,
610,1361433599,Withdraw,405.213,
611,111714879,Deposit,803.532,
611,870982877,Withdraw,288.721,
611,678168202,Transfer,9.16422,1749216543
612,919937413,Withdraw,944.002,
612,605291816,Deposit,625.117,
613,241087590,Deposit,508.766,
613,919937413,Transfer,344.538,111714879
613,1953638483,Withdraw,312.297,
613,678168202,Transfer,21.9002,870982877
614,111714879,Withdraw,15.4871,
614,919937413,Withdraw,557.975,
614,870982877,Transfer,29.2762,1557409205
614,1953638483,Withdraw,216.591,
615,919937413,Deposit,658.095,
615,870982877,Withdraw,675.699,
615,1749216543,Deposit,935.559,
616,919937413,Deposit,633.419,
616,870982877,Withdraw,425.864,
616,605291816,Transfer,455.14,1557409205
616,1953638483,Transfer,235.008,1361433599
617,111714879,Withdraw,338.952,
617,1361433599,Withdraw,963.178,
617,1557409205,Withdraw,249.047,
618,111714879,Transfer,887.998,870982877
618,919937413,Withdraw,239.602,
619,241087590,Deposit,266.752,
619,678168202,Transfer,769.716,1749216543
619,386585186,Transfer,285.985,111714879
620,605291816,Withdraw,655.165,
621,605291816,Transfer,442.637,241087590
621,678168202,Transfer,409.979,111714879
621,1557409205,Deposit,593.224,
623,870982877,Transfer,458.03,1361433599
623,1557409205,Deposit,535.933,
623,386585186,Transfer,186.652,1749216543
624,919937413,Transfer,25.1345,1557409205
624,678168202,Deposit,356.231,
625,241087590,Deposit,887.816,
625,678168202,Deposit,446.947,
625,386585186,Transfer,392.859,605291816
627,241087590,Deposit,170.521,
627,1361433599,Transfer,210.562,1953638483
627,1749216543,Transfer,692.414,678168202
628,111714879,Deposit,493.255,
628,919937413,Deposit,393.375,
628,1361433599,Transfer,338.141,386585186
628,678168202,Transfer,745.288,1953638483
628,1749216543,Deposit,228.254,
629,1953638483,Withdraw,655.791,
629,386585186,Deposit,418.126,
630,241087590,Withdraw,248.722,
630,870982877,Withdraw,24.6896,
630,1361433599,Withdraw,708.051,
630,1749216543,Transfer,252.943,111714879
630,386585186,Transfer,354.313,605291816
631,1361433599,Deposit,527.211,
631,678168202,Withdraw,377.079,
631,1749216543,Deposit,704.869,
632,241087590,Deposit,17.6417,
632,678168202,Withdraw,723.251,
632,1749216543,Deposit,482.796,
633,870982877,Deposit,873.176,
633,1953638483,Withdraw,682.693,
633,1361433599,Deposit,697.759,
633,1749216543,Transfer,590.396,241087590
633,1557409205,Withdraw,263.534,
634,111714879,Withdraw,924.692,
634,241087590,Deposit,312.658,
635,919937413,Transfer,182.843,1361433599
635,1953638483,Transfer,727.804,870982877
635,678168202,Deposit,446.377,
636,1953638483,Transfer,928.174,678168202
637,1953638483,Transfer,830.61,111714879
637,1361433599,Withdraw,836.779,
638,111714879,Transfer,96.3981,919937413
638,1953638483,Withdraw,1.2352,
639,1953638483,Transfer,333.968,241087590
639,386585186,Transfer,856.457,919937413
640,241087590,Transfer,555.061,1749216543
640,919937413,Withdraw,921.174,
640,1361433599,Withdraw,255.91,
640,678168202,Withdraw,34.1091,
641,919937413,Withdraw,734.333,
641,605291816,Withdraw,547.064,
642,919937413,Deposit,782.032,
642,605291816,Withdraw,159.913,
642,1361433599,Deposit,792.658,
642,678168202,Transfer,645.811,241087590
643,1953638483,Withdraw,384.962,
643,1361433599,Transfer,777.297,386585186
644,919937413,Transfer,942.097,241087590
644,1361433599,Withdraw,705.215,
645,605291816,Transfer,76.1923,919937413
646,241087590,Transfer,859.1,386585186
646,919937413,Withdraw,913.498,
646,1361433599,Transfer,233.632,678168202
646,1749216543,Deposit,455.818,
647,870982877,Deposit,395.177,
647,1953638483,Deposit,831.783,
647,1749216543,Withdraw,940.33,
648,241087590,Withdraw,291.03,
648,919937413,Deposit,557.941,
649,241087590,Deposit,731.537,
649,1361433599,Withdraw,150.898,
649,1749216543,Deposit,111.505,
650,111714879,Deposit,728.979,
650,241087590,Deposit,751.721,
650,870982877,Transfer,286.92,1557409205
650,605291816,Withdraw,728.205,
650,1953638483,Withdraw,346.601,
650,1361433599,Deposit,379.794,
651,678168202,Withdraw,68.3596,
651,386585186,Transfer,408.585,1953638483
652,870982877,Withdraw,793.556,
652,1749216543,Deposit,445.256,
652,1557409205,Deposit,988.582,
653,870982877,Transfer,732.245,678168202
653,605291816,Transfer,503.459,919937413
653,1749216543,Deposit,948.028,
654,111714879,Deposit,595.023,
654,241087590,Transfer,424.781,1361433599
654,1953638483,Deposit,906.336,
654,1749216543,Withdraw,458.066,
655,111714879,Withdraw,319.077,
655,870982877,Withdraw,634.195,
655,605291816,Withdraw,112.014,
656,919937413,Withdraw,344.502,
656,1953638483,Withdraw,935.275,
656,1361433599,Deposit,366.46,
657,386585186,Transfer,976.443,919937413
658,111714879,Deposit,33.2013,
658,870982877,Withdraw,374.438,
658,1361433599,Transfer,399.661,919937413
658,1557409205,Deposit,177.006,
659,1953638483,Transfer,628.121,241087590
659,386585186,Deposit,389.85,
660,605291816,Deposit,226.899,
660,1361433599,Transfer,96.4095,386585186
660,1557409205,Withdraw,403.905,
661,111714879,Deposit,862.523,
661,241087590,Withdraw,290.179,
661,1361433599,Deposit,787.549,
662,241087590,Withdraw,643.498,
662,605291816,Transfer,47.403,1557409205
663,241087590,Withdraw,917.996,
663,1749216543,Deposit,428.379,
663,1557409205,Withdraw,172.798,
664,111714879,Transfer,417.918,870982877
664,386585186,Withdraw,865.431,
665,111714879,Transfer,186.84,605291816
665,1361433599,Transfer,901.233,678168202
665,1557409205,Transfer,190.581,919937413
666,1953638483,Transfer,18.7237,386585186
667,241087590,Withdraw,554.872,
667,1361433599,Withdraw,659.892,
668,919937413,Deposit,748.841,
668,1361433599,Deposit,932.723,
668,1749216543,Deposit,458.419,
669,870982877,Deposit,735.076,
669,605291816,Transfer,199.478,1953638483
669,678168202,Withdraw,245.441,
669,1557409205,Withdraw,604.949,
670,678168202,Withdraw,295.459,
670,1557409205,Deposit,761.593,
671,241087590,Deposit,985.999,
671,870982877,Withdraw,522.401,
671,605291816,Transfer,231.44,386585186
671,1361433599,Transfer,511.952,1953638483
671,678168202,Deposit,954.748,
672,605291816,Transfer,791.4,919937413
672,1953638483,Withdraw,121.897,
672,1361433599,Withdraw,717.259,
672,1749216543,Deposit,906.108,
672,386585186,Deposit,342.331,
673,111714879,Withdraw,336.433,
673,919937413,Withdraw,288.032,
673,870982877,Withdraw,432.108,
673,1953638483,Withdraw,973.163,
673,386585186,Deposit,249.626,
674,111714879,Transfer,117.872,678168202
675,919937413,Withdraw,12.7403,
675,1953638483,Transfer,427.729,1361433599
675,1557409205,Withdraw,985.903,
676,241087590,Transfer,321.384,1557409205
676,919937413,Withdraw,649.966,
676,870982877,Deposit,510.192,
676,1749216543,Transfer,794.344,386585186
677,111714879,Transfer,265.015,1749216543
677,241087590,Deposit,978.086,
677,870982877,Withdraw,257.343,
677,1361433599,Withdraw,271.836,
678,241087590,Deposit,552.962,
678,919937413,Withdraw,207.664,
678,870982877,Deposit,89.253,
678,678168202,Transfer,296.631,111714879
679,241087590,Deposit,467.768,
679,870982877,Withdraw,332.439,
679,1953638483,Deposit,334.336,
679,1749216543,Transfer,397.552,605291816
679,1557409205,Deposit,514.719,
680,919937413,Withdraw,72.8566,
680,870982877,Withdraw,815.259,
680,678168202,Withdraw,952.385,
680,1557409205,Deposit,134.762,
681,111714879,Withdraw,586.809,
681,678168202,Withdraw,719.263,
681,1749216543,Transfer,553.063,241087590
682,111714879,Withdraw,580.099,
683,1953638483,Transfer,261.443,605291816
684,241087590,Transfer,620.969,111714879
684,919937413,Transfer,565.216,1361433599
684,678168202,Deposit,201.069,
685,870982877,Deposit,988.571,
685,678168202,Withdraw,408.279,
685,1749216543,Deposit,812.158,
685,1557409205,Withdraw,892.84,
685,386585186,Withdraw,648.42,
686,241087590,Deposit,554.517,
686,919937413,Deposit,663.786,
686,605291816,Deposit,759.157,
686,1557409205,Withdraw,8.78064,
687,919937413,Transfer,492.022,678168202
688,1361433599,Transfer,517.299,1557409205
688,1749216543,Deposit,266.844,
689,241087590,Deposit,598.401,
689,870982877,Transfer,810.122,111714879
689,605291816,Transfer,870.861,386585186
689,1361433599,Deposit,258.156,
689,1749216543,Withdraw,523.138,
690,870982877,Deposit,406.024,
691,919937413,Transfer,261.507,1557409205
691,605291816,Deposit,718.894,
691,1953638483,Deposit,855.371,
692,870982877,Transfer,573.091,1361433599
693,919937413,Deposit,372.807,
693,1953638483,Deposit,635.276,
693,1557409205,Withdraw,750.389,
694,870982877,Transfer,330.825,518842292
694,678168202,Deposit,803.239,
694,1224151488,Deposit,423.578,
695,111714879,Withdraw,838.851,
695,919937413,Transfer,838.036,1361433599
695,870982877,Transfer,139.651,1557409205
695,1953638483,Withdraw,740.393,
695,1224151488,Transfer,925.416,605291816
696,241087590,Withdraw,252.159,
696,919937413,Transfer,567.742,518842292
696,1953638483,Deposit,126.279,
696,1749216543,Transfer,935.999,605291816
696,1557409205,Transfer,955.516,386585186
696,1224151488,Withdraw,43.1718,
697,111714879,Deposit,373.803,
697,919937413,Deposit,119.714,
697,870982877,Deposit,749.741,
697,1361433599,Transfer,1.90056,1749216543
697,678168202,Withdraw,10.7607,
697,386585186,Withdraw,798.972,
698,1953638483,Transfer,28.5691,241087590
698,1557409205,Deposit,253.211,
698,1224151488,Deposit,733.862,
699,605291816,Transfer,346.9,870982877
699,678168202,Withdraw,217.055,
699,386585186,Withdraw,988.559,
700,919937413,Deposit,222.848,
700,870982877,Deposit,939.455,
700,1749216543,Transfer,818.969,1361433599
700,386585186,Transfer,793.969,1557409205
700,518842292,Deposit,164.83,
700,1224151488,Deposit,362.793,
701,1953638483,Transfer,304.22,1361433599
702,386585186,Withdraw,590.702,
702,1224151488,Deposit,346.893,
703,919937413,Deposit,284.789,
703,1361433599,Withdraw,807.625,
703,678168202,Transfer,435.278,1953638483
703,1749216543,Deposit,830.107,
704,111714879,Transfer,471.94,870982877
704,241087590,Transfer,269.956,1557409205
704,678168202,Deposit,625.131,
704,1749216543,Transfer,313.184,1361433599
705,111714879,Transfer,476.718,1557409205
705,919937413,Deposit,65.6574,
705,1749216543,Transfer,151.124,678168202
705,386585186,Transfer,60.8523,241087590
706,870982877,Deposit,871.816,
706,605291816,Withdraw,382.923,
706,1749216543,Withdraw,589.43,
706,1557409205,Deposit,85.6601,
707,870982877,Deposit,359.654,
707,605291816,Deposit,648.29,
707,1361433599,Deposit,509.124,
707,1749216543,Deposit,361.78,
707,1557409205,Transfer,677.092,1953638483
707,518842292,Withdraw,219.246,
708,919937413,Transfer,266.446,678168202
708,386585186,Transfer,882.009,1953638483
709,111714879,Transfer,817.664,241087590
709,870982877,Deposit,768.406,
709,1953638483,Deposit,980.546,
709,678168202,Transfer,908.905,605291816
709,1557409205,Deposit,61.6053,
709,518842292,Withdraw,225.565,
710,605291816,Deposit,866,
710,1557409205,Deposit,459.915,
711,919937413,Deposit,383.944,
711,605291816,Deposit,266.599,
711,1557409205,Deposit,460.392,
711,386585186,Withdraw,140.936,
711,1224151488,Withdraw,835.279,
712,111714879,Withdraw,922.8,
712,605291816,Withdraw,721.91,
712,1361433599,Transfer,949.273,386585186
712,1557409205,Withdraw,402.484,
713,241087590,Deposit,110.696,
713,1361433599,Transfer,100.692,1749216543
713,518842292,Transfer,524.337,919937413
714,111714879,Transfer,253.602,1749216543
714,241087590,Deposit,211.221,
715,870982877,Deposit,8.30521,
715,1953638483,Transfer,820.327,605291816
715,1557409205,Transfer,506.995,386585186
716,111714879,Deposit,704.403,
716,241087590,Withdraw,953.941,
716,919937413,Deposit,255.729,
716,870982877,Transfer,170.615,386585186
716,1557409205,Transfer,146.407,1361433599
716,1224151488,Withdraw,497.984,
717,241087590,Deposit,203.191,
717,518842292,Deposit,971.991,
718,111714879,Withdraw,959.151,
718,1361433599,Withdraw,614.98,
718,678168202,Transfer,31.7617,605291816
718,1749216543,Withdraw,181.629,
719,1953638483,Deposit,398.488,
719,1557409205,Deposit,22.0352,
719,518842292,Transfer,735.1,386585186
719,1224151488,Transfer,25.6525,870982877
720,1361433599,Deposit,709.674,
720,1224151488,Withdraw,837.594,
721,1953638483,Transfer,343.882,870982877
721,1749216543,Transfer,580.971,919937413
721,386585186,Deposit,281.048,
721,518842292,Withdraw,43.4087,
721,1224151488,Withdraw,26.9419,
722,111714879,Deposit,721.824,
722,386585186,Withdraw,42.1156,
722,518842292,Withdraw,179.063,
723,1953638483,Withdraw,79.6541,
723,1557409205,Withdraw,930.674,
723,386585186,Transfer,646.626,870982877
723,1224151488,Withdraw,438.414,
724,241087590,Withdraw,682.256,
724,919937413,Withdraw,524.388,
724,870982877,Transfer,303.785,111714879
724,605291816,Withdraw,675.137,
724,678168202,Deposit,729.94,
724,1749216543,Deposit,269.195,
724,386585186,Transfer,361.011,1361433599
725,870982877,Deposit,468.455,
725,678168202,Transfer,590.392,1953638483
725,1557409205,Deposit,966.284,
726,111714879,Withdraw,224.232,
726,919937413,Withdraw,75.9524,
726,1749216543,Deposit,993.014,
726,386585186,Transfer,785.064,1557409205
727,241087590,Deposit,612.263,
727,919937413,Withdraw,481.379,
727,1749216543,Deposit,371.197,
727,386585186,Transfer,324.207,111714879
727,518842292,Transfer,766.803,1953638483
728,111714879,Deposit,844.892,
728,518842292,Transfer,172.5,919937413
729,870982877,Deposit,241.431,
729,605291816,Transfer,351.45,1749216543
730,919937413,Transfer,835.669,1557409205
730,678168202,Withdraw,34.5172,
730,386585186,Deposit,901.249,
730,518842292,Transfer,248.057,1953638483
730,1224151488,Withdraw,877.534,
731,919937413,Deposit,856.895,
731,678168202,Transfer,565.866,1953638483
731,386585186,Deposit,267.866,
732,241087590,Transfer,122.5,1953638483
733,605291816,Transfer,239.289,1953638483
733,1749216543,Deposit,814.535,
733,386585186,Withdraw,749.017,
733,1224151488,Transfer,228.731,919937413
734,111714879,Transfer,682.075,1361433599
734,678168202,Deposit,905.832,
735,111714879,Deposit,559.832,
735,870982877,Transfer,394.59,678168202
735,1953638483,Transfer,710.296,1361433599
735,1749216543,Deposit,899.839,
736,919937413,Deposit,339.498,
736,678168202,Withdraw,360.089,
736,1749216543,Withdraw,748.479,
736,518842292,Withdraw,549.862,
736,1224151488,Transfer,468.859,386585186
737,241087590,Withdraw,525.342,
737,919937413,Transfer,972.161,111714879
737,870982877,Withdraw,275.083,
737,1953638483,Withdraw,357.995,
737,518842292,Withdraw,101.055,
738,241087590,Transfer,970.329,1557409205
738,870982877,Deposit,579.134,
738,1749216543,Deposit,711.242,
738,386585186,Deposit,914.919,
738,518842292,Transfer,114.165,919937413
739,678168202,Deposit,866.232,
739,1749216543,Deposit,876.149,
739,518842292,Transfer,513.881,111714879
739,1224151488,Withdraw,518.946,
740,919937413,Withdraw,112.721,
740,870982877,Withdraw,381.26,
740,1953638483,Withdraw,185.254,
740,1749216543,Deposit,764.882,
740,1557409205,Withdraw,298.786,
741,919937413,Withdraw,598.392,
741,1749216543,Withdraw,174.297,
741,518842292,Deposit,840.525,
742,111714879,Transfer,267.984,1224151488
742,870982877,Transfer,807.817,1361433599
742,1557409205,Withdraw,811.465,
743,111714879,Withdraw,245.48,
743,241087590,Transfer,122.262,518842292
743,605291816,Withdraw,29.7673,
744,919937413,Deposit,898.465,
744,605291816,Transfer,168.121,870982877
744,1557409205,Deposit,236.385,
745,241087590,Transfer,934.105,518842292
745,919937413,Withdraw,615.057,
745,605291816,Deposit,780.184,
745,1953638483,Deposit,298.728,
745,1749216543,Withdraw,529.859,
745,386585186,Withdraw,620.978,
746,111714879,Transfer,177.167,1224151488
746,241087590,Transfer,169.325,1361433599
746,870982877,Withdraw,952.882,
746,605291816,Withdraw,311.442,
746,678168202,Withdraw,912.622,
746,1557409205,Deposit,80.3947,
746,518842292,Withdraw,287.988,
747,111714879,Transfer,163.675,605291816
747,241087590,Transfer,520.552,1224151488
747,870982877,Deposit,168.981,
748,1557409205,Withdraw,870.288,
748,386585186,Deposit,224.625,
748,518842292,Withdraw,874.67,
749,678168202,Withdraw,305.46,
749,1557409205,Transfer,237.02,1224151488
750,241087590,Withdraw,63.5428,
750,1557409205,Withdraw,93.3427,
750,518842292,Withdraw,845.42,
750,1224151488,Deposit,932.161,
751,1953638483,Transfer,92.3066,1361433599
752,111714879,Transfer,468.682,241087590
752,919937413,Transfer,358.326,1361433599
752,870982877,Deposit,422.315,
752,1953638483,Transfer,47.4432,605291816
752,1224151488,Withdraw,107.48,
754,111714879,Withdraw,394.604,
754,919937413,Transfer,32.8483,386585186
754,870982877,Deposit,760.518,
754,1557409205,Withdraw,405.047,
755,111714879,Deposit,933.812,
755,919937413,Withdraw,666.646,
756,241087590,Withdraw,348.61,
756,870982877,Withdraw,397.693,
756,605291816,Deposit,151.856,
756,1557409205,Transfer,571.082,518842292
756,1224151488,Deposit,673.902,
757,919937413,Transfer,652.928,870982877
757,605291816,Deposit,37.571,
757,1361433599,Withdraw,217.765,
757,386585186,Withdraw,554.534,
758,1953638483,Deposit,407.32,
758,1361433599,Deposit,380.514,
758,678168202,Transfer,575.273,1557409205
759,919937413,Withdraw,399.839,
759,1557409205,Deposit,32.8725,
760,605291816,Deposit,652.187,
760,1749216543,Deposit,343.753,
760,386585186,Deposit,369.616,
760,1224151488,Deposit,62.0597,
761,111714879,Transfer,672.037,1953638483
761,919937413,Transfer,164.477,605291816
761,678168202,Transfer,620.974,1749216543
762,111714879,Transfer,438.46,1557409205
762,1953638483,Withdraw,809.665,
762,1749216543,Withdraw,235.465,
763,241087590,Deposit,659.153,
763,1361433599,Transfer,847.31,1749216543
763,678168202,Transfer,462.345,111714879
763,1557409205,Deposit,960.035,
764,241087590,Withdraw,248.835,
764,1953638483,Transfer,999.298,1557409205
764,678168202,Withdraw,658.785,
764,1749216543,Deposit,976.71,
764,1224151488,Deposit,914.238,
765,919937413,Deposit,585.734,
765,870982877,Deposit,729.863,
765,386585186,Transfer,330.225,1557409205
765,1224151488,Withdraw,907.313,
766,919937413,Transfer,549.407,1361433599
766,605291816,Deposit,349.232,
766,678168202,Deposit,840.835,
766,1749216543,Transfer,760.188,1557409205
767,386585186,Withdraw,526.812,
767,518842292,Withdraw,149.968,
768,241087590,Withdraw,646.707,
768,605291816,Withdraw,829.147,
768,1361433599,Deposit,949.034,
768,1749216543,Transfer,516.908,1557409205
768,518842292,Withdraw,533.586,
769,919937413,Deposit,258.627,
769,870982877,Transfer,605.234,678168202
769,1953638483,Transfer,382.621,1224151488
770,241087590,Transfer,568.969,678168202
770,919937413,Deposit,123.736,
770,870982877,Withdraw,987.853,
770,1361433599,Withdraw,941.471,
770,1224151488,Withdraw,715.537,
771,919937413,Withdraw,313.099,
771,870982877,Withdraw,939.976,
771,1953638483,Deposit,585.547,
771,1361433599,Deposit,171.163,
771,1749216543,Withdraw,63.6128,
771,386585186,Transfer,546.134,518842292
772,1953638483,Deposit,2.62194,
772,518842292,Transfer,479.895,111714879
773,919937413,Deposit,158.929,
773,870982877,Deposit,21.2845,
773,605291816,Transfer,703.187,904359067
773,1361433599,Withdraw,387.36,
773,386585186,Deposit,720.621,
774,241087590,Transfer,220.349,1224151488
774,919937413,Deposit,113.02,
774,605291816,Transfer,709.7,1953638483
774,1749216543,Withdraw,526.799,
774,518842292,Withdraw,981.804,
775,919937413,Withdraw,457.96,
775,870982877,Transfer,309.905,1557409205
775,1361433599,Transfer,1.58825,605291816
775,678168202,Withdraw,434.376,
776,1361433599,Withdraw,38.9811,
776,1224151488,Deposit,381.333,
777,111714879,Withdraw,59.1306,
777,919937413,Withdraw,275.723,
777,870982877,Withdraw,900.818,
777,678168202,Withdraw,545.716,
777,904359067,Deposit,746.824,
778,919937413,Transfer,766.593,870982877
778,605291816,Transfer,534.941,241087590
778,678168202,Deposit,957.878,
778,1557409205,Deposit,695.862,
778,1224151488,Deposit,461.791,
778,904359067,Withdraw,359.635,
779,870982877,Deposit,112.431,
779,386585186,Withdraw,851.802,
780,241087590,Withdraw,726.772,
780,919937413,Transfer,28.3377,904359067
780,605291816,Deposit,484.413,
780,1953638483,Deposit,826.595,
780,386585186,Deposit,913.3,
780,1224151488,Deposit,212.688,
781,111714879,Deposit,880.703,
781,919937413,Transfer,5.81993,241087590
781,1953638483,Withdraw,474.158,
781,1361433599,Withdraw,614.436,
781,1557409205,Transfer,200.93,678168202
781,386585186,Withdraw,112.574,
781,904359067,Withdraw,869.143,
782,919937413,Withdraw,393.038,
782,605291816,Withdraw,247.127,
782,1953638483,Withdraw,325.294,
782,1557409205,Withdraw,742.099,
782,518842292,Withdraw,428.871,
782,1224151488,Deposit,205.997,
783,870982877,Deposit,260.075,
783,1361433599,Transfer,316.436,386585186
783,518842292,Withdraw,636.921,
784,241087590,Withdraw,401.856,
784,1953638483,Transfer,226.111,1224151488
784,1749216543,Deposit,984.432,
784,1557409205,Transfer,715.974,1361433599
784,386585186,Deposit,436.15,
785,919937413,Withdraw,944.349,
785,1953638483,Deposit,787.733,
785,1361433599,Deposit,45.0499,
785,1224151488,Deposit,963.097,
785,904359067,Withdraw,996.636,
786,870982877,Deposit,424.1,
786,1953638483,Transfer,480.762,111714879
786,1361433599,Deposit,439.885,
786,386585186,Transfer,914.682,1224151488
787,919937413,Transfer,97.005,1361433599
787,386585186,Withdraw,184.838,
788,919937413,Withdraw,965.826,
788,870982877,Deposit,302.758,
788,605291816,Deposit,291.299,
788,1557409205,Transfer,792.056,518842292
788,1224151488,Withdraw,623.503,
789,241087590,Withdraw,754.354,
789,1749216543,Deposit,427.853,
789,518842292,Withdraw,241.008,
790,919937413,Deposit,160.406,
790,870982877,Transfer,200.741,1557409205
790,1953638483,Withdraw,826.311,
790,678168202,Deposit,817.864,
791,111714879,Transfer,817.236,241087590
791,919937413,Deposit,150.617,
791,870982877,Deposit,168.39,
791,678168202,Deposit,447.626,
791,1749216543,Deposit,56.1482,
791,1557409205,Transfer,680.346,904359067
791,386585186,Withdraw,738.147,
791,1224151488,Withdraw,937.165,
791,378582182,Withdraw,120.215,
792,111714879,Withdraw,907.984,
792,1953638483,Transfer,54.0409,919937413
792,1361433599,Transfer,465.63,241087590
792,1749216543,Transfer,913.256,678168202
792,518842292,Transfer,871.713,378582182
792,904359067,Withdraw,765.087,
793,111714879,Deposit,162.364,
793,870982877,Deposit,759.301,
793,1557409205,Withdraw,129.211,
793,518842292,Transfer,819.226,678168202
793,469658219,Transfer,483.608,241087590
794,919937413,Transfer,203.92,386585186
794,1953638483,Withdraw,652.206,
794,1749216543,Transfer,112.536,870982877
794,518842292,Transfer,296.674,1557409205
794,1224151488,Deposit,871.836,
794,378582182,Transfer,463.147,678168202
795,1361433599,Transfer,765.647,386585186
795,1749216543,Withdraw,667.421,
796,111714879,Deposit,915.355,
796,1953638483,Withdraw,287.516,
796,1749216543,Transfer,611.513,241087590
797,111714879,Deposit,374.374,
797,241087590,Withdraw,122.219,
797,678168202,Deposit,31.8516,
797,904359067,Transfer,117.549,378582182
797,469658219,Withdraw,408.042,
798,870982877,Deposit,293.477,
798,1361433599,Deposit,423.583,
798,1749216543,Transfer,897.748,904359067
799,111714879,Withdraw,389.897,
799,241087590,Transfer,934.395,919937413
799,678168202,Withdraw,909.822,
799,518842292,Withdraw,712.808,
799,1224151488,Deposit,296.557,
799,378582182,Withdraw,353.794,
800,919937413,Transfer,825.361,111714879
800,1749216543,Transfer,98.6033,378582182
800,518842292,Withdraw,956.696,
800,1224151488,Withdraw,173.467,
800,904359067,Withdraw,488.5,
801,111714879,Withdraw,537.333,
801,1749216543,Withdraw,415.634,
801,518842292,Withdraw,402.605,
801,904359067,Withdraw,524.402,
801,469658219,Withdraw,598.799,
802,919937413,Deposit,186.395,
802,1953638483,Withdraw,204.399,
802,1749216543,Deposit,7.858,
802,518842292,Deposit,755.146,
803,919937413,Deposit,204.42,
803,1361433599,Transfer,12.6824,378582182
803,518842292,Deposit,705.067,
803,904359067,Withdraw,750.098,
804,919937413,Deposit,292.749,
804,870982877,Withdraw,568.652,
804,1953638483,Transfer,538.428,904359067
804,518842292,Withdraw,750.554,
804,378582182,Deposit,788.838,
805,870982877,Withdraw,615.398,
805,1557409205,Withdraw,745.315,
805,518842292,Transfer,111.783,1224151488
805,904359067,Withdraw,848.012,
806,1224151488,Deposit,546.031,
806,469658219,Deposit,514.08,
807,919937413,Withdraw,471.016,
807,1953638483,Transfer,989.755,1749216543
807,1361433599,Transfer,747.151,378582182
807,678168202,Deposit,894.456,
807,904359067,Deposit,130.659,
808,870982877,Deposit,259.139,
808,1953638483,Deposit,443.776,
808,678168202,Deposit,934.866,
808,518842292,Transfer,458.769,469658219
808,1224151488,Withdraw,566.026,
809,241087590,Deposit,722.255,
809,870982877,Withdraw,246.507,
809,1557409205,Withdraw,974.511,
810,241087590,Transfer,976.303,1557409205
810,870982877,Withdraw,749.731,
810,1749216543,Transfer,973.21,518842292
811,241087590,Withdraw,460.222,
812,1953638483,Transfer,716.734,518842292
812,1557409205,Deposit,934.815,
813,870982877,Deposit,864.97,
813,1953638483,Withdraw,872.933,
813,1361433599,Transfer,85.1708,1557409205
813,378582182,Deposit,343.151,
813,469658219,Transfer,721.999,1749216543
814,111714879,Transfer,942.876,919937413
814,1953638483,Transfer,37.8678,241087590
814,1557409205,Transfer,354.087,904359067
814,518842292,Transfer,450.29,1361433599
815,111714879,Transfer,651.881,919937413
815,1953638483,Deposit,408.595,
815,904359067,Deposit,788.329,
816,241087590,Deposit,113.634,
816,919937413,Transfer,390.974,1953638483
816,1361433599,Transfer,14.1009,1749216543
816,1557409205,Withdraw,354.666,
816,904359067,Withdraw,50.6187,
817,1953638483,Deposit,432.025,
817,1749216543,Transfer,891.638,378582182
818,111714879,Transfer,422.481,678168202
818,241087590,Deposit,570.473,
818,919937413,Deposit,665.144,
818,1953638483,Withdraw,352.929,
818,1749216543,Deposit,104.697,
818,1557409205,Withdraw,896.572,
818,904359067,Transfer,756.561,870982877
819,111714879,Deposit,608.993,
819,241087590,Withdraw,660.129,
819,1361433599,Deposit,475.145,
819,678168202,Deposit,509.62,
819,518842292,Withdraw,484.706,
819,1224151488,Withdraw,85.0798,
819,378582182,Transfer,750.223,919937413
819,469658219,Transfer,159.876,1749216543
820,919937413,Deposit,248.976,
820,870982877,Withdraw,255.464,
820,1361433599,Deposit,429.429,
820,1749216543,Withdraw,491.373,
820,1557409205,Deposit,524.003,
820,1224151488,Withdraw,38.4218,
820,904359067,Deposit,151.502,
820,378582182,Withdraw,999.148,
821,241087590,Deposit,771.962,
821,1557409205,Transfer,615.703,678168202
821,378582182,Deposit,487.107,
822,919937413,Withdraw,695.073,
822,904359067,Transfer,327.314,518842292
822,378582182,Transfer,808.561,1953638483
