Tic, Customer ID, TXN, Amount($), Receiver ID
478,1714636915,Withdraw,246.22,
478,1181738995,Deposit,967.48,
479,1804289383,Withdraw,945.34,
479,846930886,Deposit,981.59,
480,1804289383,Transfer,449.47,1268632557
480,846930886,Transfer,432.18,1681692777
481,1804289383,Transfer,653.48,1714636915
481,1181738995,Withdraw,330.73,
482,846930886,Deposit,555.24,
482,1681692777,Withdraw,338.05,
482,1268632557,Withdraw,167.63,
483,846930886,Withdraw,723.22,
483,1681692777,Deposit,703.96,
483,1714636915,Transfer,318.56,1268632557
483,1031207394,Transfer,554.37,1181738995
485,846930886,Transfer,45.99,1031207394
486,1681692777,Withdraw,415.56,
486,1714636915,Transfer,486.15,1804289383
486,1181738995,Withdraw,969.93,
487,1681692777,Transfer,444.34,1714636915
487,1181738995,Withdraw,109.11,
488,1181738995,Withdraw,615.26,
489,1681692777,Withdraw,970.34,
489,1031207394,Deposit,817.75,
490,846930886,Deposit,189.51,
490,1681692777,Withdraw,358.33,
490,1268632557,Transfer,107.85,1804289383
491,1804289383,Deposit,534.29,
491,1268632557,Withdraw,809.09,
492,1804289383,Withdraw,693.01,
492,1714636915,Withdraw,995.77,
492,1181738995,Deposit,922.58,
493,1804289383,Deposit,132.30,
494,846930886,Withdraw,771.89,
495,1181738995,Transfer,914.02,1268632557
496,1031207394,Withdraw,827.66,
497,1681692777,Transfer,319.85,1181738995
497,1714636915,Deposit,653.28,
498,1714636915,Withdraw,134.07,
498,1031207394,Transfer,181.06,1268632557
499,846930886,Withdraw,683.94,
499,1714636915,Deposit,383.51,
501,846930886,Deposit,93.41,
502,846930886,Deposit,375.72,
503,1268632557,Transfer,754.77,846930886
504,846930886,Withdraw,91.89,
504,1714636915,Transfer,979.09,1681692777
504,1181738995,Transfer,853.17,1268632557
505,1268632557,Deposit,65.29,
506,1804289383,Deposit,982.89,
506,846930886,Withdraw,927.37,
506,1714636915,Transfer,482.70,1031207394
507,1804289383,Transfer,786.81,1714636915
507,1181738995,Withdraw,972.33,
508,1268632557,Withdraw,245.97,
509,1804289383,Deposit,50.44,
509,1031207394,Withdraw,217.32,
509,1268632557,Transfer,776.01,846930886
510,1181738995,Deposit,713.64,
511,846930886,Withdraw,978.11,
511,1714636915,Withdraw,607.96,
511,1031207394,Deposit,557.19,
512,846930886,Transfer,499.88,1714636915
512,1181738995,Transfer,594.29,1681692777
513,846930886,Withdraw,458.71,
513,1681692777,Transfer,66.67,1181738995
513,1714636915,Deposit,247.77,
514,1804289383,Transfer,35.53,846930886
514,1681692777,Transfer,941.53,1181738995
515,846930886,Deposit,48.44,
515,1181738995,Deposit,800.47,
516,1804289383,Withdraw,670.54,
516,846930886,Withdraw,87.15,
518,1681692777,Withdraw,800.76,
518,1714636915,Deposit,309.43,
518,1268632557,Transfer,492.86,1804289383
519,1268632557,Deposit,177.80,
520,1714636915,Withdraw,119.59,
520,1181738995,Deposit,204.82,
521,1804289383,Deposit,903.13,
521,846930886,Deposit,620.36,
521,1714636915,Withdraw,551.83,
521,1181738995,Deposit,185.17,
522,1804289383,Deposit,155.69,
522,1681692777,Transfer,816.66,846930886
522,1181738995,Withdraw,333.49,
524,1681692777,Deposit,896.04,
524,1268632557,Transfer,6.76,1714636915
524,1181738995,Withdraw,516.39,
525,1804289383,Withdraw,698.85,
525,846930886,Deposit,414.49,
526,846930886,Transfer,620.85,1268632557
526,1681692777,Transfer,563.88,1714636915
529,846930886,Withdraw,2.82,
529,1714636915,Transfer,432.44,1181738995
530,846930886,Transfer,315.45,1268632557
530,1714636915,Transfer,300.93,1681692777
530,1181738995,Transfer,774.36,1804289383
531,1181738995,Withdraw,335.68,
532,1181738995,Deposit,240.25,
533,1681692777,Withdraw,322.41,
533,1714636915,Deposit,22.16,
533,1181738995,Transfer,354.75,846930886
534,1804289383,Deposit,901.70,
534,846930886,Withdraw,407.22,
535,1804289383,Deposit,752.23,
535,1714636915,Transfer,635.37,1181738995
537,1804289383,Withdraw,761.96,
538,1804289383,Withdraw,522.94,
538,1714636915,Withdraw,23.02,
539,846930886,Deposit,430.64,
539,1714636915,Withdraw,912.12,
540,1804289383,Deposit,651.78,
540,1181738995,Withdraw,160.40,
541,1181738995,Transfer,166.05,846930886
542,846930886,Withdraw,544.38,
543,1681692777,Transfer,579.79,846930886
544,1181738995,Deposit,519.35,
545,1681692777,Transfer,826.07,1714636915
547,846930886,Withdraw,392.01,
549,1181738995,Transfer,403.47,1804289383
551,1681692777,Withdraw,32.01,
553,1714636915,Deposit,623.14,
555,1804289383,Transfer,818.74,1714636915
557,1804289383,Withdraw,626.41,
557,1714636915,Withdraw,441.47,
558,1804289383,Deposit,12.48,
558,1681692777,Withdraw,793.79,
559,1681692777,Withdraw,755.49,
559,1714636915,Transfer,954.26,846930886
561,1804289383,Withdraw,340.85,
561,846930886,Withdraw,368.04,
561,1714636915,Withdraw,29.19,
562,1714636915,Deposit,412.98,
564,1714636915,Transfer,594.68,1804289383
565,846930886,Deposit,813.69,
565,1681692777,Transfer,649.72,1804289383
568,1714636915,Transfer,200.14,1804289383
569,1681692777,Deposit,435.25,
569,1714636915,Transfer,118.82,846930886
570,1804289383,Deposit,244.96,
570,1681692777,Transfer,235.53,1714636915
571,1681692777,Withdraw,21.19,
574,1681692777,Withdraw,70.25,
574,1714636915,Transfer,272.23,846930886
576,1804289383,Withdraw,99.55,
576,1681692777,Deposit,477.31,
577,1804289383,Deposit,993.10,
577,1681692777,Transfer,867.82,846930886
578,1804289383,Deposit,733.64,
578,1714636915,Deposit,980.74,
579,846930886,Transfer,648.61,1714636915
581,846930886,Deposit,389.70,
583,1804289383,Deposit,891.14,
585,1804289383,Transfer,145.17,1681692777
585,1714636915,Deposit,931.26,
586,1681692777,Withdraw,851.33,
586,1714636915,Transfer,992.91,846930886
587,1681692777,Transfer,109.48,1714636915
588,846930886,Withdraw,141.07,
589,846930886,Deposit,549.89,
589,1681692777,Deposit,162.11,
591,1681692777,Withdraw,218.53,
592,1804289383,Deposit,387.32,
592,1714636915,Withdraw,935.31,
593,846930886,Deposit,232.32,
593,1681692777,Withdraw,806.01,
596,1804289383,Deposit,624.59,
596,1714636915,Transfer,149.59,1681692777
597,1714636915,Deposit,492.84,
598,1804289383,Withdraw,120.37,
599,846930886,Deposit,804.00,
599,1681692777,Deposit,513.70,
600,1804289383,Withdraw,302.09,
601,846930886,Deposit,215.21,
601,1681692777,Withdraw,817.54,
601,1714636915,Transfer,376.19,1804289383
602,1804289383,Transfer,285.65,1681692777
602,846930886,Deposit,313.59,
602,1714636915,Withdraw,93.41,
603,846930886,Withdraw,644.94,
603,1714636915,Transfer,335.63,1804289383
604,846930886,Transfer,769.74,1681692777
605,1714636915,Deposit,737.07,
606,1804289383,Withdraw,175.26,
608,1804289383,Deposit,351.56,
608,1681692777,Withdraw,446.05,
609,1714636915,Transfer,558.02,1804289383
611,1681692777,Transfer,30.63,846930886
611,1714636915,Transfer,936.57,1804289383
614,1714636915,Deposit,861.27,
615,846930886,Transfer,829.06,1714636915
616,1681692777,Transfer,72.38,1804289383
617,1681692777,Transfer,673.31,1804289383
618,1804289383,Transfer,780.57,846930886
618,1714636915,Withdraw,24.29,
620,1714636915,Withdraw,99.45,
622,1804289383,Withdraw,635.47,
622,846930886,Deposit,959.52,
622,1681692777,Transfer,253.93,1714636915
623,1804289383,Withdraw,983.05,
624,1681692777,Deposit,573.18,
625,1804289383,Deposit,200.80,
625,846930886,Transfer,598.20,1714636915
625,1681692777,Withdraw,487.02,
626,1804289383,Transfer,164.89,1681692777
626,1714636915,Withdraw,138.94,
627,846930886,Withdraw,577.18,
627,1681692777,Transfer,65.68,1804289383
627,1714636915,Deposit,889.30,
628,1714636915,Withdraw,657.37,
630,846930886,Deposit,454.54,
631,1714636915,Deposit,695.72,
632,1804289383,Transfer,404.40,846930886
633,1714636915,Deposit,56.39,
634,1681692777,Withdraw,897.55,
635,1804289383,Withdraw,360.08,
635,1681692777,Withdraw,847.72,
637,1804289383,Transfer,684.18,1681692777
637,1714636915,Withdraw,850.98,
639,846930886,Deposit,958.51,
639,1681692777,Deposit,227.75,
640,1714636915,Transfer,624.01,846930886
642,846930886,Withdraw,840.81,
642,1681692777,Deposit,853.20,
642,1714636915,Deposit,389.19,
643,1681692777,Withdraw,785.73,
644,1681692777,Withdraw,43.84,
645,1804289383,Transfer,988.65,1681692777
645,846930886,Transfer,38.38,1714636915
646,846930886,Withdraw,35.82,
647,1804289383,Withdraw,657.80,
647,1681692777,Withdraw,446.39,
648,1681692777,Withdraw,362.32,
648,1714636915,Deposit,148.23,
650,1681692777,Transfer,124.95,1714636915
651,846930886,Deposit,735.65,
652,1714636915,Withdraw,317.60,
653,1804289383,Deposit,470.40,
653,846930886,Withdraw,773.75,
653,1714636915,Deposit,153.94,
655,1804289383,Deposit,298.90,
655,846930886,Withdraw,143.10,
656,1714636915,Deposit,494.61,
657,846930886,Transfer,492.32,1681692777
657,1714636915,Transfer,214.98,1804289383
658,1681692777,Deposit,847.33,
659,1804289383,Transfer,570.93,846930886
661,1804289383,Transfer,848.13,1714636915
661,1681692777,Deposit,783.53,
664,1681692777,Transfer,777.27,1714636915
665,1681692777,Withdraw,983.41,
665,1714636915,Deposit,825.18,
666,1714636915,Transfer,678.36,846930886
667,1804289383,Withdraw,666.04,
667,846930886,Transfer,503.40,1714636915
668,1681692777,Withdraw,207.15,
669,1804289383,Transfer,99.18,846930886
669,1714636915,Transfer,560.41,1681692777
670,846930886,Transfer,679.91,1804289383
671,846930886,Transfer,674.87,1714636915
671,1681692777,Withdraw,776.32,
672,1714636915,Transfer,188.48,1681692777
673,846930886,Transfer,108.49,1681692777
674,1804289383,Deposit,552.77,
674,846930886,Deposit,731.86,
674,1681692777,Deposit,904.77,
676,846930886,Withdraw,995.49,
676,1681692777,Deposit,629.13,
677,1804289383,Transfer,716.44,1681692777
678,846930886,Withdraw,229.08,
678,1681692777,Deposit,62.01,
678,1714636915,Deposit,160.34,
680,1804289383,Deposit,998.41,
681,1714636915,Deposit,635.85,
682,1804289383,Deposit,838.15,
682,846930886,Withdraw,469.10,
683,1804289383,Deposit,573.68,
683,1714636915,Transfer,727.08,846930886
684,846930886,Deposit,178.27,
684,1681692777,Deposit,403.85,
685,1681692777,Transfer,40.60,846930886
685,1714636915,Deposit,129.43,
686,1804289383,Deposit,784.15,
686,846930886,Transfer,20.38,1714636915
688,1681692777,Transfer,330.13,1804289383
688,1714636915,Withdraw,949.27,
689,1681692777,Withdraw,706.06,
689,1714636915,Withdraw,227.27,
690,1681692777,Transfer,751.85,1714636915
691,846930886,Deposit,455.41,
692,846930886,Deposit,436.33,
693,1804289383,Withdraw,520.90,
693,1714636915,Deposit,330.72,
694,1681692777,Withdraw,343.95,
696,1804289383,Deposit,881.92,
696,846930886,Transfer,221.13,1714636915
697,846930886,Withdraw,460.12,
698,846930886,Deposit,387.58,
699,1681692777,Withdraw,198.50,
701,1714636915,Withdraw,790.92,
702,846930886,Withdraw,438.94,
703,1804289383,Deposit,319.90,
703,1681692777,Withdraw,986.46,
703,1714636915,Withdraw,493.97,
704,1714636915,Deposit,547.01,
706,1804289383,Withdraw,150.71,
706,1681692777,Deposit,547.50,
707,1804289383,Transfer,353.12,1681692777
708,1804289383,Deposit,953.48,
708,1714636915,Deposit,165.32,
710,846930886,Withdraw,680.45,
711,1804289383,Withdraw,299.38,
711,1714636915,Transfer,298.34,1681692777
712,1804289383,Transfer,731.69,1681692777
712,846930886,Withdraw,744.43,
714,1804289383,Transfer,58.76,846930886
716,1681692777,Withdraw,58.28,
717,846930886,Transfer,286.91,1681692777
718,846930886,Withdraw,699.77,
719,1681692777,Transfer,634.44,1714636915
720,1804289383,Deposit,5.02,
720,846930886,Withdraw,547.36,
721,1681692777,Deposit,148.45,
722,1804289383,Transfer,120.32,1714636915
722,846930886,Transfer,139.17,1681692777
723,1804289383,Transfer,620.13,846930886
723,1714636915,Deposit,820.36,
723,1452946245,Deposit,261.58,
724,1681692777,Deposit,280.31,
725,1804289383,Withdraw,856.67,
725,1681692777,Deposit,99.12,
725,1714636915,Transfer,995.84,1452946245
726,1804289383,Deposit,667.54,
726,1452946245,Deposit,401.05,
727,846930886,Deposit,588.08,
727,1452946245,Transfer,297.14,1804289383
728,1804289383,Withdraw,346.89,
728,1714636915,Deposit,85.13,
729,1804289383,Deposit,229.19,
729,1681692777,Deposit,218.50,
729,1714636915,Withdraw,450.49,
730,1714636915,Transfer,215.98,1804289383
731,1804289383,Withdraw,914.27,
731,1714636915,Transfer,261.16,846930886
731,1452946245,Deposit,426.39,
733,1681692777,Withdraw,851.69,
733,1714636915,Transfer,904.84,1452946245
734,1804289383,Transfer,939.05,1714636915
734,1681692777,Withdraw,289.45,
735,1804289383,Deposit,329.97,
735,846930886,Transfer,817.13,1681692777
736,1681692777,Deposit,760.31,
736,1452946245,Deposit,674.83,
737,1804289383,Deposit,835.27,
738,846930886,Transfer,556.26,1452946245
738,1681692777,Withdraw,229.85,
739,846930886,Deposit,947.20,
739,1681692777,Withdraw,487.98,
740,1804289383,Transfer,767.80,1452946245
741,846930886,Withdraw,156.40,
741,1714636915,Transfer,806.15,1681692777
742,846930886,Transfer,963.30,1681692777
743,1681692777,Deposit,302.25,
744,1804289383,Transfer,394.84,846930886
744,1681692777,Withdraw,846.59,
745,846930886,Deposit,87.84,
745,1681692777,Transfer,254.38,1714636915
746,846930886,Withdraw,351.17,
746,1681692777,Transfer,731.01,1804289383
746,1714636915,Deposit,361.26,
746,1452946245,Withdraw,407.09,
749,1714636915,Transfer,543.14,846930886
749,1452946245,Deposit,361.60,
750,1452946245,Deposit,416.26,
751,1714636915,Deposit,678.10,
751,1452946245,Withdraw,374.99,
752,846930886,Withdraw,324.01,
753,846930886,Transfer,382.99,1714636915
753,1452946245,Transfer,623.91,1804289383
754,1804289383,Transfer,316.90,846930886
754,1714636915,Transfer,649.08,1681692777
755,1804289383,Transfer,28.58,1714636915
755,846930886,Deposit,193.27,
755,1681692777,Withdraw,858.69,
757,1804289383,Transfer,814.99,846930886
758,1681692777,Withdraw,601.73,
758,1452946245,Deposit,133.05,
759,846930886,Transfer,846.11,1804289383
759,1452946245,Deposit,905.04,
760,1804289383,Transfer,259.84,1681692777
761,1804289383,Deposit,280.58,
762,1804289383,Deposit,360.90,
762,1681692777,Transfer,784.11,846930886
762,1714636915,Withdraw,646.42,
762,1452946245,Deposit,578.96,
763,1681692777,Transfer,932.22,1714636915
764,1452946245,Deposit,372.42,
765,846930886,Transfer,203.33,1452946245
765,1681692777,Transfer,220.06,1804289383
766,1804289383,Withdraw,803.24,
766,846930886,Deposit,908.66,
766,1681692777,Transfer,430.84,1452946245
766,1714636915,Deposit,281.84,
767,1714636915,Withdraw,768.85,
768,1681692777,Transfer,809.86,1714636915
768,1452946245,Deposit,190.18,
769,1804289383,Deposit,303.83,
769,846930886,Transfer,87.64,1714636915
769,1452946245,Withdraw,247.54,
770,1681692777,Withdraw,839.04,
770,1452946245,Transfer,867.11,1714636915
771,846930886,Transfer,494.63,1804289383
771,1681692777,Withdraw,49.17,
772,1452946245,Deposit,942.17,
772,1998590590,Deposit,333.08,
773,1714636915,Deposit,931.99,
775,1804289383,Deposit,304.77,
776,1804289383,Deposit,877.35,
776,846930886,Withdraw,608.60,
776,1681692777,Transfer,449.68,1452946245
776,1714636915,Withdraw,402.10,
777,846930886,Withdraw,735.07,
778,1998590590,Transfer,714.26,1452946245
779,1998590590,Transfer,583.64,1804289383
780,1804289383,Withdraw,621.85,
780,1681692777,Deposit,549.85,
780,1452946245,Withdraw,405.46,
781,846930886,Withdraw,54.16,
781,1714636915,Transfer,978.97,1804289383
782,1804289383,Deposit,937.86,
782,1452946245,Deposit,277.85,
782,1998590590,Transfer,521.50,846930886
783,846930886,Deposit,861.96,
783,1714636915,Transfer,396.90,1681692777
783,1452946245,Transfer,857.32,1998590590
784,1452946245,Transfer,308.77,1681692777
785,1714636915,Deposit,310.22,
786,846930886,Withdraw,662.56,
786,1998590590,Deposit,518.30,
787,1452946245,Transfer,431.09,1998590590
788,1714636915,Deposit,843.31,
788,1452946245,Transfer,376.95,1681692777
789,1804289383,Deposit,605.81,
790,846930886,Transfer,800.03,1998590590
791,1804289383,Withdraw,334.58,
791,846930886,Withdraw,850.66,
792,1714636915,Deposit,705.54,
793,1681692777,Transfer,605.60,1804289383
793,1998590590,Withdraw,637.11,
794,846930886,Deposit,925.86,
794,1714636915,Withdraw,544.18,
794,1452946245,Withdraw,888.08,
794,1998590590,Deposit,412.40,
795,846930886,Withdraw,867.92,
796,1804289383,Transfer,592.79,1998590590
796,846930886,Transfer,641.60,1452946245
797,1804289383,Withdraw,467.39,
797,1714636915,Deposit,864.45,
798,1714636915,Deposit,24.10,
799,1714636915,Withdraw,748.61,
800,1452946245,Transfer,948.74,1681692777
801,1714636915,Deposit,178.68,
802,846930886,Transfer,150.09,1681692777
803,846930886,Transfer,410.03,1714636915
803,1452946245,Deposit,289.20,
804,1681692777,Withdraw,486.58,
805,1681692777,Withdraw,441.43,
806,1681692777,Withdraw,282.95,
806,1452946245,Deposit,485.54,
807,1452946245,Deposit,122.14,
808,1681692777,Transfer,250.53,846930886
808,1714636915,Withdraw,271.85,
808,1998590590,Withdraw,172.64,
809,1452946245,Deposit,416.87,
810,1804289383,Withdraw,250.69,
810,1452946245,Deposit,816.55,
811,1714636915,Withdraw,302.45,
811,1998590590,Deposit,278.96,
812,1804289383,Deposit,833.87,
812,1714636915,Transfer,879.15,1452946245
812,1998590590,Withdraw,294.85,
814,1998590590,Withdraw,765.04,
815,1804289383,Transfer,334.47,1452946245
815,846930886,Deposit,629.74,
815,1998590590,Withdraw,118.95,
816,1681692777,Deposit,183.31,
816,1998590590,Deposit,231.79,
818,1714636915,Transfer,602.91,1998590590
818,1452946245,Withdraw,486.89,
819,1998590590,Deposit,383.13,
820,1804289383,Deposit,965.36,
820,1681692777,Transfer,338.26,1452946245
820,1998590590,Withdraw,465.09,
821,1714636915,Deposit,502.11,
821,1998590590,Transfer,877.30,1452946245
823,1714636915,Withdraw,305.25,
824,1998590590,Withdraw,397.63,
825,1804289383,Deposit,551.59,
825,1452946245,Transfer,520.07,1681692777
826,1681692777,Transfer,774.47,846930886
826,1998590590,Withdraw,169.83,
827,1681692777,Transfer,644.38,1998590590
828,1804289383,Withdraw,49.27,
828,1681692777,Transfer,430.29,1069110270
829,1714636915,Deposit,1.46,
829,1998590590,Deposit,581.61,
829,1069110270,Withdraw,365.75,
830,846930886,Withdraw,590.83,
830,1069110270,Transfer,489.52,1714636915
832,1998590590,Withdraw,621.92,
833,1681692777,Transfer,40.48,1804289383
833,1714636915,Deposit,962.32,
833,1998590590,Withdraw,712.72,
834,1804289383,Transfer,159.30,1069110270
834,846930886,Transfer,361.59,1998590590
835,1681692777,Withdraw,108.83,
835,1998590590,Transfer,42.17,1069110270
836,846930886,Transfer,454.97,1998590590
837,1681692777,Deposit,696.86,
837,1714636915,Withdraw,769.36,
837,1069110270,Withdraw,16.64,
838,1804289383,Withdraw,145.25,
839,1998590590,Transfer,97.80,1681692777
840,1714636915,Withdraw,130.79,
840,1998590590,Deposit,194.07,
840,1069110270,Deposit,0.22,
842,1681692777,Withdraw,357.72,
843,1804289383,Deposit,845.16,
843,1714636915,Withdraw,509.32,
843,1069110270,Transfer,640.11,1998590590
844,1998590590,Transfer,164.38,1804289383
845,846930886,Withdraw,143.22,
845,1998590590,Withdraw,194.10,
845,337245745,Transfer,338.36,1714636915
846,1804289383,Transfer,685.81,1069110270
846,846930886,Withdraw,377.17,
846,1681692777,Deposit,522.36,
846,1998590590,Deposit,956.28,
847,1804289383,Deposit,41.68,
847,846930886,Withdraw,823.85,
848,1804289383,Withdraw,14.47,
848,846930886,Transfer,849.91,1714636915
849,1804289383,Transfer,357.31,846930886
849,1714636915,Transfer,751.64,1998590590
850,1804289383,Deposit,447.07,
850,337245745,Deposit,94.40,
851,337245745,Deposit,500.41,
852,846930886,Transfer,133.10,1714636915
852,1681692777,Deposit,475.56,
853,1681692777,Withdraw,434.50,
853,1714636915,Transfer,115.28,1998590590
853,337245745,Deposit,941.16,
854,1681692777,Withdraw,582.95,
854,1998590590,Deposit,549.63,
854,1069110270,Transfer,607.13,846930886
855,846930886,Withdraw,931.50,
855,1998590590,Transfer,189.57,1714636915
856,1804289383,Transfer,728.68,337245745
856,1681692777,Withdraw,685.02,
857,337245745,Deposit,814.09,
858,1714636915,Transfer,815.68,846930886
858,1998590590,Withdraw,246.10,
858,337245745,Deposit,509.36,
859,846930886,Withdraw,587.02,
859,337245745,Transfer,900.22,1804289383
860,337245745,Deposit,263.68,
861,337245745,Transfer,786.21,846930886
862,1804289383,Transfer,554.70,846930886
862,1069110270,Deposit,423.76,
863,1804289383,Withdraw,44.09,
863,846930886,Transfer,736.01,1714636915
864,846930886,Transfer,619.20,1681692777
864,337245745,Deposit,718.89,
865,1804289383,Withdraw,609.28,
865,1714636915,Transfer,231.81,846930886
867,1804289383,Deposit,96.60,
867,1069110270,Withdraw,942.83,
867,337245745,Withdraw,536.06,
868,846930886,Withdraw,67.32,
869,1804289383,Deposit,504.02,
869,846930886,Deposit,114.08,
869,1681692777,Transfer,491.00,1714636915
869,1069110270,Transfer,627.43,337245745
870,1804289383,Deposit,946.67,
871,1804289383,Withdraw,642.32,
871,846930886,Withdraw,672.43,
872,1804289383,Transfer,791.60,337245745
872,1069110270,Transfer,898.09,1681692777
874,1681692777,Withdraw,814.10,
874,1069110270,Transfer,62.81,846930886
875,1804289383,Transfer,333.40,1069110270
878,1804289383,Transfer,844.21,846930886
878,1069110270,Deposit,431.90,
878,337245745,Deposit,801.36,
879,846930886,Deposit,603.63,
879,1681692777,Withdraw,95.63,
880,1804289383,Deposit,120.77,
881,1804289383,Withdraw,795.13,
881,846930886,Withdraw,855.74,
882,1804289383,Deposit,990.82,
882,1681692777,Deposit,368.88,
882,1069110270,Transfer,659.12,1714636915
883,1804289383,Deposit,854.70,
883,1069110270,Transfer,739.56,1681692777
885,846930886,Withdraw,835.71,
885,1681692777,Deposit,447.24,
886,1804289383,Transfer,423.34,846930886
888,846930886,Transfer,434.05,1804289383
890,1714636915,Deposit,305.31,
891,1804289383,Transfer,128.89,1714636915
894,846930886,Transfer,179.35,1714636915
894,1681692777,Deposit,946.50,
894,1069110270,Withdraw,557.15,
895,846930886,Deposit,156.08,
895,1069110270,Withdraw,745.87,
896,1714636915,Deposit,832.54,
897,1804289383,Transfer,117.83,1714636915
898,846930886,Transfer,727.10,1714636915
899,1804289383,Withdraw,571.74,
899,846930886,Withdraw,998.51,
900,846930886,Deposit,424.43,
900,1681692777,Withdraw,62.54,
901,1804289383,Transfer,822.40,1681692777
901,846930886,Deposit,419.22,
901,1069110270,Withdraw,912.90,
902,1681692777,Deposit,186.50,
903,1714636915,Deposit,89.45,
904,846930886,Transfer,190.54,1804289383
904,1681692777,Deposit,943.88,
905,1681692777,Transfer,968.23,1714636915
905,1069110270,Withdraw,399.31,
906,1714636915,Withdraw,963.96,
907,1069110270,Withdraw,783.41,
908,1069110270,Withdraw,510.56,
909,1681692777,Withdraw,384.57,
909,239882893,Deposit,617.02,
911,846930886,Deposit,266.71,
911,1554207993,Withdraw,490.03,
912,846930886,Transfer,105.92,1681692777
912,1714636915,Transfer,496.80,1554207993
913,1804289383,Withdraw,195.53,
913,846930886,Withdraw,95.28,
913,1069110270,Withdraw,696.15,
914,239882893,Withdraw,526.64,
914,1554207993,Transfer,575.49,846930886
915,1804289383,Withdraw,405.54,
915,1554207993,Withdraw,638.62,
916,1069110270,Deposit,186.45,
917,1804289383,Withdraw,848.84,
917,1681692777,Deposit,336.08,
919,1714636915,Withdraw,45.25,
919,1069110270,Transfer,360.35,239882893
920,1804289383,Withdraw,492.14,
920,1681692777,Withdraw,327.11,
921,239882893,Withdraw,599.17,
922,1804289383,Deposit,504.73,
922,1681692777,Withdraw,499.23,
923,1554207993,Withdraw,219.49,
924,1681692777,Withdraw,828.14,
924,1069110270,Deposit,62.68,
926,1804289383,Withdraw,446.61,
926,846930886,Withdraw,739.57,
926,239882893,Withdraw,381.93,
926,1554207993,Deposit,585.16,
927,1804289383,Transfer,363.78,1069110270
927,846930886,Transfer,791.09,1681692777
927,1554207993,Transfer,85.49,239882893
928,1069110270,Deposit,571.76,
929,1714636915,Transfer,718.34,1069110270
929,1554207993,Withdraw,675.02,
930,846930886,Transfer,792.01,1069110270
930,239882893,Withdraw,98.88,
932,1804289383,Withdraw,89.67,
933,1804289383,Withdraw,708.93,
934,239882893,Deposit,694.58,
935,1681692777,Deposit,764.15,
935,1714636915,Transfer,349.26,846930886
936,1554207993,Withdraw,700.62,
937,846930886,Transfer,340.65,239882893
937,1681692777,Deposit,704.38,
937,1554207993,Deposit,484.91,
938,1804289383,Deposit,441.79,
938,1554207993,Transfer,111.71,846930886
939,1804289383,Deposit,920.10,
939,1714636915,Withdraw,515.18,
939,1554207993,Deposit,658.39,
940,1681692777,Transfer,331.86,1714636915
941,1714636915,Withdraw,746.89,
942,1804289383,Transfer,671.56,1714636915
942,1069110270,Deposit,90.32,
943,1069110270,Withdraw,123.08,
943,239882893,Deposit,463.33,
944,332846768,Transfer,621.94,1681692777
945,1804289383,Deposit,819.65,
945,1681692777,Transfer,378.66,239882893
946,1804289383,Withdraw,785.22,
946,1681692777,Deposit,233.73,
946,1069110270,Transfer,224.83,239882893
947,846930886,Transfer,639.87,1804289383
947,1681692777,Deposit,939.56,
947,1714636915,Deposit,590.39,
947,239882893,Withdraw,258.35,
948,846930886,Transfer,798.88,1069110270
948,1681692777,Withdraw,899.10,
949,846930886,Withdraw,540.32,
949,1069110270,Withdraw,846.64,
950,1069110270,Deposit,626.28,
951,1069110270,Transfer,156.43,239882893
951,332846768,Transfer,921.12,846930886
952,1681692777,Transfer,254.61,1069110270
952,1714636915,Withdraw,188.59,
953,846930886,Deposit,338.78,
953,1714636915,Transfer,258.76,239882893
953,332846768,Deposit,612.97,
955,846930886,Withdraw,341.76,
955,1069110270,Deposit,573.31,
956,1804289383,Deposit,598.53,
956,1069110270,Deposit,678.51,
956,332846768,Deposit,628.21,
957,1804289383,Deposit,466.79,
958,846930886,Transfer,613.12,1681692777
958,332846768,Deposit,707.30,
959,239882893,Deposit,922.39,
960,846930886,Withdraw,231.65,
961,1069110270,Deposit,656.65,
961,332846768,Transfer,269.77,846930886
963,846930886,Withdraw,451.42,
963,1069110270,Deposit,958.60,
964,1681692777,Transfer,0.95,1714636915
964,1069110270,Deposit,647.22,
965,1804289383,Transfer,29.75,1714636915
965,1681692777,Transfer,209.61,846930886
965,1069110270,Deposit,874.12,
966,1804289383,Transfer,906.06,1069110270
966,332846768,Withdraw,109.99,
967,1804289383,Transfer,523.33,1069110270
967,1714636915,Transfer,828.13,239882893
968,1804289383,Transfer,632.97,1069110270
968,1681692777,Withdraw,201.59,
969,846930886,Deposit,524.00,
969,1069110270,Transfer,943.30,239882893
970,846930886,Transfer,938.45,239882893
971,846930886,Transfer,705.08,239882893
971,1681692777,Transfer,513.15,1069110270
971,1714636915,Withdraw,264.65,
972,239882893,Transfer,549.97,846930886
973,1714636915,Withdraw,291.37,
974,1804289383,Withdraw,125.33,
975,1069110270,Withdraw,907.00,
976,1804289383,Transfer,290.36,846930886
976,1681692777,Withdraw,847.63,
977,1804289383,Deposit,696.54,
977,1681692777,Deposit,480.64,
977,1714636915,Transfer,650.86,846930886
979,846930886,Withdraw,19.64,
979,1681692777,Deposit,43.08,
979,1069110270,Transfer,333.44,239882893
981,1804289383,Transfer,408.97,239882893
982,846930886,Deposit,709.65,
982,1069110270,Withdraw,409.92,
984,1804289383,Withdraw,3.08,
984,1681692777,Deposit,767.91,
